,CSV File Paths,Max_err,Max_sqr_err,MSE,MSQRT
1116,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,87.43162536621094,7644.28911417746,1070.8421103205517,32.723723967796694
1177,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,91.4468994140625,8362.535412445664,1098.6034641283245,33.145187646599986
1102,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,211.96066284179688,44927.32259233389,1118.5912809404608,33.44534767259059
1250,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,114.10418701171876,13019.76549360529,1130.7437623966537,33.6265336066127
1009,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_25_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,199.4483642578125,39779.65000511706,1138.8639383402651,33.747058217573056
983,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,276.0084228515625,76180.64948500693,1138.8731723402648,33.7471950292208
1083,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_35_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,112.094482421875,12565.172989428043,1173.6516931463443,34.25860028002231
1254,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,39.59000396728516,1567.3684141296549,1198.7180033729953,34.62250717918902
1120,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,42.67333984375,1821.0139334201813,1260.6966166660288,35.506289818369204
1202,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,68.9443359375,4753.321457862854,1294.909675703232,35.98485342061618
1208,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,326.9451904296875,106893.15754510462,1318.064251328458,36.305154610997846
737,./Mdl/GRU_GRU_Grid/NN_Arch_GRU_U_5_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,235.6270446777344,55520.104183563046,1348.343226736143,36.71979339179543
1135,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,121.225341796875,14695.583493769169,1384.878988960515,37.21396228514931
1067,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,209.5064697265625,43892.96085728705,1402.2306263750343,37.44637000264557
18,./Mdl/GRU_Drop/NN_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_True_rate_0.001_.csv,89.44674682617188,8000.720517785288,1426.975779482297,37.77533294998599
1227,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,45.75860595703125,2093.850019130856,1479.4550961130583,38.463685420316374
1046,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,194.466796875,37817.33508682251,1511.2668572261027,38.875015848564004
970,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,76.91879272460938,5916.50067421142,1533.267261579408,39.15695674563344
1125,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,46.7354736328125,2184.2044956833124,1545.6935760410458,39.31530969025992
1161,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,44.546875,1984.424072265625,1557.1131794997957,39.46027343417422
23,./Mdl/GRU_Drop/NN_Arch_GRU_U_21_Reg_False_L1_0.01_L2_0.01_Drop_True_rate_0.001_.csv,152.3819580078125,23220.261126294732,1563.3738493223693,39.539522623855355
1226,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,111.2760009765625,12382.348393335938,1623.756444472354,40.29586138144157
1251,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,99.4990234375,9900.055665016174,1636.1503753270858,40.44935568494368
1165,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,182.20361328125,33198.1566927433,1744.2001958147775,41.76362287702993
1072,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_40_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,141.2083740234375,19939.80489434302,1771.2786330063482,42.08656119245606
975,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_35_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,267.6510009765625,71637.05832375586,1872.534911018988,43.27279643169584
29,./Mdl/GRU_Drop/NN_Arch_GRU_U_45_Reg_False_L1_0.01_L2_0.01_Drop_True_rate_0.001_.csv,226.54473876953125,51322.518664155155,1888.2497773813318,43.45399610371101
1113,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,48.96483612060547,2397.55517631775,1913.4642236887667,43.743162022066564
1074,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_60_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,105.30419921875,11088.974373102188,1913.6878464487097,43.74571803558275
1198,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,62.382080078125,3891.5239148736,1958.047362133685,44.24982895033251
31,./Mdl/GRU_Drop/NN_Arch_GRU_U_5_Reg_False_L1_0.01_L2_0.01_Drop_True_rate_0.001_.csv,296.268798828125,87775.20115906,1965.2261825484618,44.33087166465895
1205,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,48.69129943847656,2370.842641007388,1965.7399589322406,44.3366660782274
809,./Mdl/GRU_GRU_Grid_Gauss/NN_Arch_GRU_U_18_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,350.9119873046875,123139.22283412516,2014.035501972149,44.87800688502274
1230,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,49.154541015625,2416.1689024567604,2016.2312503999842,44.90246374532231
1160,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,109.3587646484375,11959.339405432343,2017.5130146015176,44.91673423793762
1241,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,63.72013092041016,4060.2550845142114,2032.048252782483,45.078245892919156
1238,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,106.355712890625,11311.537664473057,2093.0431128748746,45.74978811836045
1168,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,139.798095703125,19543.507562220097,2131.1629868606965,46.16452086679441
1228,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,57.195159912109375,3271.2863173717633,2196.5219089487387,46.86706635739791
1127,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,185.3212890625,34343.98017978668,2205.911593481038,46.9671331196725
1086,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_60_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,179.79342651367188,32325.67621752713,2223.8023566778634,47.15720895767542
771,./Mdl/GRU_GRU_Grid/NN_Arch_GRU_U_8_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,256.224609375,65651.05044937134,2244.0735343208557,47.37165327831462
1328,./Mdl/SimpleGRU_NOGauss/NN_Arch_GRU_U_16_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,232.40380859375,54011.530248880386,2250.485232890012,47.43927943055219
1240,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,122.6102294921875,15033.268376126885,2250.878433194457,47.443423497830096
1039,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_75_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,195.3707275390625,38169.721179142594,2357.8238459625877,48.55742832937704
1330,./Mdl/SimpleGRU_NOGauss/NN_Arch_GRU_U_21_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,280.7896728515625,78842.8403800875,2363.085747238216,48.61158038202642
1109,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_45_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,79.9886474609375,6398.183722630143,2401.9705332071876,49.00990239948645
514,./Mdl/GRU_GRU_Grid/NN_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_Arch_GRU_U_5_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,315.0966796875,99285.91755008698,2422.1610745317116,49.21545564689726
1169,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,68.72628784179688,4723.302640513517,2468.547057958856,49.68447501945508
1309,./Mdl/SimpleGRU_Gauss/NN_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,238.80471801757807,57027.69334745497,2475.9008643474117,49.758425058952696
1174,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,223.9124755859375,50136.79672302306,2550.175147065976,50.49925887640309
1322,./Mdl/SimpleGRU_Gauss/NN_Arch_GRU_U_75_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,243.34927368164065,59218.869001382045,2618.7659533953974,51.17387960078264
